"measure_id";"measure_name";"location_name";"race_group";"year_id";"val";"country"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic American Indian and Alaska Native";2015;11.90188624;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic American Indian and Alaska Native";2016;10.45224532;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic American Indian and Alaska Native";2017;7.938116051;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic American Indian and Alaska Native";2018;8.069247828;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic American Indian and Alaska Native";2019;14.71803198;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";1999;12.2838341;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2000;10.25480665;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2001;9.249223987;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2002;9.053732085;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2003;10.81697134;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2004;16.88982767;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2005;32.23851017;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2006;46.20613852;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2007;44.72515586;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2008;31.32051253;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2009;23.1913275;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2010;19.72288809;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2011;18.71712129;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2012;19.30288947;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2013;22.07713876;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2014;26.63275544;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2015;29.03302582;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2016;28.11524304;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2017;26.21594932;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2018;27.6397477;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2019;31.99225931;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";1999;2.195938416;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2000;1.868985658;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2001;2.023352832;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2002;2.627376204;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2003;3.238379444;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2004;3.607755787;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2005;3.767416194;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2006;3.790902684;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2007;3.659689028;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2008;3.359429583;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2009;3.1278654;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2010;3.067079733;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2011;3.164139083;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2012;3.270291956;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2013;3.308575885;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2014;3.255800099;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2015;3.302471166;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2016;3.600210817;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2017;4.150809044;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2018;4.418682932;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic Black";2019;3.601544627;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";1999;12.21578254;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2000;13.75613395;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2001;15.62972061;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2002;18.96907192;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2003;22.03798205;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2004;24.05009883;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2005;25.10483998;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2006;24.60654052;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2007;22.65179606;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2008;19.64907128;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2009;18.02517977;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2010;18.04390436;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2011;19.21422909;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2012;20.76180086;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2013;23.03836413;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2014;25.37161351;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2015;25.33504566;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2016;22.94294717;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2017;20.14242425;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2018;19.14322084;"United States"
25;"Maternal mortality ratio";"Hawaii";"Non-Hispanic White";2019;18.68796075;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";1999;10.91666882;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2000;10.66314433;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2001;11.45177783;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2002;12.81219196;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2003;13.90211486;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2004;14.81216738;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2005;15.88972149;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2006;17.46211397;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2007;19.98677196;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2008;23.74633437;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2009;26.40012401;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2010;26.12515169;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2011;22.67173672;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2012;19.94594328;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2013;18.67681343;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2014;18.85168725;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2015;20.77639164;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2016;25.29995247;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2017;30.66596566;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2018;29.93807585;"United States"
25;"Maternal mortality ratio";"Idaho";"Hispanic and any race";2019;21.78864957;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";1999;49.83513924;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2000;31.10864878;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2001;22.13923936;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2002;22.18386463;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2003;29.79746375;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2004;50.31278652;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2005;100.7795598;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2006;155.3305943;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2007;163.0758806;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2008;121.1508581;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2009;89.4364791;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2010;71.67847241;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2011;58.37989503;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2012;50.99151867;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2013;50.66029651;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2014;55.297789;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2015;63.51304851;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2016;76.85004852;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2017;98.63103402;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2018;156.1620525;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic American Indian and Alaska Native";2019;286.188343;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";1999;0.865529528;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2000;0.825001645;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2001;0.81694245;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2002;0.915025496;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2003;1.141627195;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2004;1.48518436;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2005;1.855752951;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2006;1.945381015;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2007;1.796039966;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2008;1.55236494;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2009;1.419180468;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2010;1.377858369;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2011;1.356729511;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2012;1.352180842;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2013;1.434905058;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2014;1.628691047;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2015;1.824302943;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2016;1.942069184;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2017;2.009968108;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2018;2.208800096;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2019;2.47152026;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";1999;51.89958933;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2000;54.3067244;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2001;58.49375982;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2002;75.7258316;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2003;99.91531986;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2004;116.8724937;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2005;116.7842785;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2006;105.9863508;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2007;92.89447402;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2008;81.7068753;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2009;77.70822389;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2010;80.72864869;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2011;88.06673769;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2012;90.67186276;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2013;86.02400825;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2014;76.81523867;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2015;72.88468551;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2016;76.89151112;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2017;86.85321414;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2018;90.2627538;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic Black";2019;74.15048677;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";1999;11.68586503;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2000;8.476192735;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2001;9.254983513;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2002;15.18596617;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2003;24.75962827;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2004;33.08322996;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2005;36.41847177;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2006;34.77907132;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2007;30.51268044;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2008;25.57430051;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2009;23.4397827;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2010;23.67574174;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2011;25.18818779;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2012;27.64419171;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2013;32.08244916;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2014;37.88344368;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2015;40.23710533;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2016;38.33890491;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2017;33.89452482;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2018;29.417512;"United States"
25;"Maternal mortality ratio";"Idaho";"Non-Hispanic White";2019;23.80420442;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";1999;7.451526155;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2000;11.3910073;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2001;11.09417539;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2002;7.010183686;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2003;4.269391316;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2004;3.938506779;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2005;5.883111379;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2006;8.523142081;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2007;10.17136012;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2008;10.33428048;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2009;11.23816492;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2010;13.63968041;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2011;16.977306;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2012;18.01538456;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2013;16.23303968;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2014;13.26616548;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2015;12.92505036;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2016;15.76172676;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2017;19.81547708;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2018;18.46627486;"United States"
25;"Maternal mortality ratio";"Illinois";"Hispanic and any race";2019;11.90138241;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";1999;1.600338756;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2000;1.13783525;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2001;0.939923145;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2002;0.907136485;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2003;0.906481173;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2004;1.027142803;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2005;1.356007959;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2006;1.793545387;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2007;2.351776321;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2008;2.991823551;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2009;3.70874319;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2010;4.591473842;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2011;5.504217438;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2012;5.808497002;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2013;5.346109384;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2014;4.495296946;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2015;4.249862606;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2016;4.381716226;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2017;4.502985611;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2018;5.73209237;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic American Indian and Alaska Native";2019;10.59843686;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";1999;8.379589962;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2000;6.717791886;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2001;6.521651286;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2002;7.23535692;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2003;7.005875877;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2004;6.326298972;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2005;5.642750109;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2006;5.378617742;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2007;5.941757366;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2008;7.356062463;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2009;9.739727068;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2010;14.12286646;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2011;21.10819581;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2012;26.34244597;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2013;27.37649863;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2014;23.86381103;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2015;19.24695722;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2016;14.73078986;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2017;12.07806401;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2018;13.30566355;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander";2019;18.75478233;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";1999;24.22345959;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2000;28.18757728;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2001;31.58523044;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2002;33.49993557;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2003;33.54261309;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2004;35.17551756;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2005;39.70950705;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2006;44.23549257;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2007;48.04251117;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2008;51.43209982;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2009;53.70230834;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2010;54.08061758;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2011;52.13393712;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2012;51.00439194;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2013;51.62828215;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2014;53.68352742;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2015;55.72524896;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2016;57.92759575;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2017;54.997895;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2018;40.66976958;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic Black";2019;21.82824272;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic White";1999;7.493324183;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic White";2000;6.900814141;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic White";2001;6.538800784;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic White";2002;6.320304915;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic White";2003;6.420705653;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic White";2004;7.732023399;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic White";2005;11.16723985;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic White";2006;15.17814832;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic White";2007;18.05267046;"United States"
25;"Maternal mortality ratio";"Illinois";"Non-Hispanic White";2008;18.86598471;"United States"
