measure_id,measure_name,location_name,race_group,year_id,val
25,Maternal mortality ratio,Iowa,Non-Hispanic Black,2016,45.1620965
25,Maternal mortality ratio,Iowa,Non-Hispanic Black,2017,42.97370712
25,Maternal mortality ratio,Iowa,Non-Hispanic Black,2018,36.13125061
25,Maternal mortality ratio,Iowa,Non-Hispanic Black,2019,24.29513443
25,Maternal mortality ratio,Iowa,Non-Hispanic White,1999,8.27137604
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2000,5.72644597
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2001,5.553615288
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2002,7.338665981
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2003,9.472462946
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2004,10.96716183
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2005,11.7776257
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2006,12.31001217
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2007,12.9843785
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2008,13.79265419
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2009,14.85620394
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2010,16.35042109
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2011,17.91470941
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2012,19.60444663
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2013,22.01084417
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2014,25.10912155
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2015,27.39449607
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2016,28.51364134
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2017,27.55878077
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2018,23.72874255
25,Maternal mortality ratio,Iowa,Non-Hispanic White,2019,17.57180468
25,Maternal mortality ratio,Kansas,Hispanic and any race,1999,12.77932118
25,Maternal mortality ratio,Kansas,Hispanic and any race,2000,9.483357575
25,Maternal mortality ratio,Kansas,Hispanic and any race,2001,8.54091213
25,Maternal mortality ratio,Kansas,Hispanic and any race,2002,9.129820598
25,Maternal mortality ratio,Kansas,Hispanic and any race,2003,9.345298152
25,Maternal mortality ratio,Kansas,Hispanic and any race,2004,10.25200529
25,Maternal mortality ratio,Kansas,Hispanic and any race,2005,13.33605726
25,Maternal mortality ratio,Kansas,Hispanic and any race,2006,17.7032704
25,Maternal mortality ratio,Kansas,Hispanic and any race,2007,23.11835881
25,Maternal mortality ratio,Kansas,Hispanic and any race,2008,29.32469234
25,Maternal mortality ratio,Kansas,Hispanic and any race,2009,32.03175796
25,Maternal mortality ratio,Kansas,Hispanic and any race,2010,29.19682877
25,Maternal mortality ratio,Kansas,Hispanic and any race,2011,22.53400935
25,Maternal mortality ratio,Kansas,Hispanic and any race,2012,18.95860605
25,Maternal mortality ratio,Kansas,Hispanic and any race,2013,18.21432042
25,Maternal mortality ratio,Kansas,Hispanic and any race,2014,19.4121882
25,Maternal mortality ratio,Kansas,Hispanic and any race,2015,23.41506027
25,Maternal mortality ratio,Kansas,Hispanic and any race,2016,33.08365753
25,Maternal mortality ratio,Kansas,Hispanic and any race,2017,43.95355062
25,Maternal mortality ratio,Kansas,Hispanic and any race,2018,37.6439424
25,Maternal mortality ratio,Kansas,Hispanic and any race,2019,19.25716691
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,1999,10.98469023
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2000,7.257442439
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2001,5.429950059
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2002,5.06558011
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2003,5.43857433
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2004,7.063084343
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2005,10.87331568
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2006,15.96368019
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2007,21.47111959
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2008,25.65768606
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2009,29.17150474
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2010,33.96998553
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2011,41.0480884
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2012,48.58106862
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2013,54.75443361
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2014,56.03100897
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2015,52.72032639
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2016,44.73182332
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2017,35.74387313
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2018,37.84671643
25,Maternal mortality ratio,Kansas,Non-Hispanic American Indian and Alaska Native,2019,55.06230226
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",1999,4.897563442
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2000,3.527199367
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2001,3.273993488
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2002,3.972234427
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2003,4.683537659
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2004,5.342527847
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2005,5.979296033
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2006,6.57496146
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2007,7.739377175
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2008,9.601652832
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2009,10.90509936
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2010,11.12993719
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2011,10.14550447
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2012,9.40517267
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2013,9.35360272
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2014,9.543948043
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2015,9.177726364
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2016,8.313331263
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2017,8.08151754
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2018,11.09373964
25,Maternal mortality ratio,Kansas,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2019,20.94451967
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,1999,26.71035964
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2000,22.95621119
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2001,24.08385597
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2002,30.83876562
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2003,37.9482321
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2004,42.83213799
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2005,45.59750322
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2006,45.92694054
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2007,44.7828819
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2008,43.13193474
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2009,43.17648749
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2010,45.15950792
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2011,48.42157689
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2012,52.65228204
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2013,58.37805516
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2014,64.58831999
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2015,67.29897224
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2016,65.86872193
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2017,65.06708044
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2018,73.98442796
25,Maternal mortality ratio,Kansas,Non-Hispanic Black,2019,91.83357642
25,Maternal mortality ratio,Kansas,Non-Hispanic White,1999,11.37097557
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2000,8.999823433
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2001,7.832080278
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2002,7.442919976
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2003,7.662962963
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2004,9.397933392
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2005,13.85439204
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2006,19.44281707
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2007,24.36599409
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2008,27.38777077
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2009,29.27780536
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2010,30.53473881
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2011,30.52319564
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2012,29.5093604
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2013,28.19901742
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2014,26.94650222
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2015,26.0525467
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2016,25.51825835
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2017,25.90234984
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2018,28.5713597
25,Maternal mortality ratio,Kansas,Non-Hispanic White,2019,33.34775988
25,Maternal mortality ratio,Kentucky,Hispanic and any race,1999,7.528055398
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2000,7.366253066
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2001,7.18288476
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2002,7.286145567
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2003,7.47971219
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2004,7.605435196
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2005,7.592437404
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2006,7.587650012
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2007,7.824716424
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2008,8.381846521
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2009,8.937911493
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2010,9.225780436
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2011,9.167691884
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2012,9.850176076
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2013,11.60802448
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2014,13.93685564
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2015,14.63732744
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2016,13.84490921
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2017,12.79371447
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2018,12.31166582
25,Maternal mortality ratio,Kentucky,Hispanic and any race,2019,11.27399758
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,1999,2.331932138
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2000,2.602295611
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2001,2.241732065
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2002,2.347999109
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2003,3.111535076
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2004,4.186347402
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2005,4.848737765
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2006,5.141926949
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2007,5.718531343
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2008,6.997243108
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2009,8.193691909
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2010,8.783147494
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2011,8.661871978
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2012,8.816803188
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2013,9.335300003
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2014,9.957519082
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2015,10.2646171
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2016,10.17417799
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2017,9.364730927
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2018,8.462663719
25,Maternal mortality ratio,Kentucky,Non-Hispanic American Indian and Alaska Native,2019,8.381611974
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",1999,16.23043779
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2000,17.50546577
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2001,16.03777605
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2002,13.55615228
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2003,11.70719952
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2004,11.07837749
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2005,11.23733886
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2006,11.65192207
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2007,12.61995213
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2008,14.0472112
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2009,16.03255803
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2010,19.3673451
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2011,24.37413271
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2012,28.34830079
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2013,29.64033774
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2014,28.6148471
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2015,29.88438619
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2016,34.68051622
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2017,42.43673733
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2018,50.28091671
25,Maternal mortality ratio,Kentucky,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2019,55.94405318
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,1999,36.01303997
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2000,34.34302856
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2001,36.20644003
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2002,41.95850047
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2003,47.67740793
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2004,50.09592617
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2005,48.39512569
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2006,45.03373527
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2007,42.31788135
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2008,41.17253049
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2009,42.93029531
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2010,47.42738395
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2011,53.31866189
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2012,58.60790627
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2013,63.55678187
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2014,67.8229649
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2015,70.75263398
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2016,72.59684212
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2017,73.72297822
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2018,75.24759178
25,Maternal mortality ratio,Kentucky,Non-Hispanic Black,2019,75.02502898
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,1999,11.90941421
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2000,9.375730596
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2001,9.126235308
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2002,10.72927445
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2003,13.02503406
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2004,15.33617732
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2005,17.70916828
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2006,19.82858867
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2007,21.57723878
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2008,22.8766894
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2009,23.88620833
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2010,24.34433831
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2011,23.91026034
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2012,24.30267435
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2013,26.30442931
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2014,30.09100384
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2015,35.47090942
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2016,42.82834794
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2017,49.09978847
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2018,49.51891781
25,Maternal mortality ratio,Kentucky,Non-Hispanic White,2019,43.52934607
25,Maternal mortality ratio,Louisiana,Hispanic and any race,1999,18.09738585
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2000,20.0596827
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2001,21.49934551
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2002,22.22731018
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2003,22.05614017
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2004,21.04831762
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2005,18.98412166
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2006,16.2758156
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2007,14.1366548
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2008,13.13329287
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2009,13.01834671
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2010,13.19104806
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2011,13.36128139
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2012,15.4442776
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2013,20.90626533
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2014,29.62237815
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2015,33.21492287
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2016,30.12499842
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2017,25.15117941
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2018,22.14576294
25,Maternal mortality ratio,Louisiana,Hispanic and any race,2019,18.53635788
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,1999,25.55729124
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2000,15.49238155
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2001,12.80642938
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2002,14.8942118
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2003,18.50118739
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2004,20.50536525
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2005,19.22215994
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2006,17.79099423
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2007,18.76462084
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2008,23.52826396
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2009,30.67808642
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2010,39.11350874
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2011,47.93274874
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2012,62.47542263
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2013,87.28219731
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2014,121.9909452
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2015,150.0017554
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2016,165.9977703
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2017,154.0790159
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2018,106.0344363
25,Maternal mortality ratio,Louisiana,Non-Hispanic American Indian and Alaska Native,2019,52.9248469
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",1999,11.06320541
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2000,11.54122447
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2001,10.96422067
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2002,9.987785504
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2003,9.170243654
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2004,8.896076972
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2005,8.921418476
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2006,9.343665331
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2007,10.75737257
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2008,13.39822294
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2009,16.74134562
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2010,21.29178019
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2011,26.9251087
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2012,28.99590103
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2013,25.64167971
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2014,19.55209091
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2015,16.35154843
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2016,15.7892501
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2017,18.16627507
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2018,24.5760246
25,Maternal mortality ratio,Louisiana,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2019,35.18859283
25,Maternal mortality ratio,Louisiana,Non-Hispanic Black,1999,33.31648333
25,Maternal mortality ratio,Louisiana,Non-Hispanic Black,2000,25.75044517
25,Maternal mortality ratio,Louisiana,Non-Hispanic Black,2001,25.24012986
25,Maternal mortality ratio,Louisiana,Non-Hispanic Black,2002,31.71031472
25,Maternal mortality ratio,Louisiana,Non-Hispanic Black,2003,40.53877313
25,Maternal mortality ratio,Louisiana,Non-Hispanic Black,2004,45.88908656
25,Maternal mortality ratio,Louisiana,Non-Hispanic Black,2005,45.32423273
25,Maternal mortality ratio,Louisiana,Non-Hispanic Black,2006,39.43117264
25,Maternal mortality ratio,Louisiana,Non-Hispanic Black,2007,31.19448873
25,Maternal mortality ratio,Louisiana,Non-Hispanic Black,2008,23.63971776
25,Maternal mortality ratio,Louisiana,Non-Hispanic Black,2009,22.80677773
25,Maternal mortality ratio,Louisiana,Non-Hispanic Black,2010,29.36719528
25,Maternal mortality ratio,Louisiana,Non-Hispanic Black,2011,46.24521491
25,Maternal mortality ratio,Louisiana,Non-Hispanic Black,2012,67.97833727
25,Maternal mortality ratio,Louisiana,Non-Hispanic Black,2013,91.63631059
25,Maternal mortality ratio,Louisiana,Non-Hispanic Black,2014,112.0128792
25,Maternal mortality ratio,Louisiana,Non-Hispanic Black,2015,120.0020047
25,Maternal mortality ratio,Louisiana,Non-Hispanic Black,2016,113.3938739
